any_academic,assignatura,codi_assignatura,grup,NIA,pla,tipus,curs,semestre,exhaurides,superada,nota_numerica,nota_alfa
2014,Fis,200136,201,1389378,879,B,1,1,1,N,3.0,SS
2014,Inf,200137,201,1389378,879,B,1,1,1,N,0.0,NP
2014,Mates,200138,201,1389378,879,B,1,1,1,N,4.5,SS
2014,Antr,200139,201,1389378,879,O,1,1,1,S,5.5,AP
2014,Calc,200140,201,1389378,879,B,1,2,1,N,2.2,SS
2014,EGraf,200141,201,1389378,879,B,1,2,1,N,4.0,SS
2014,FisEl,200142,201,1389378,879,B,1,2,1,N,1.0,SS
2014,Quim,200143,201,1389378,879,B,1,2,1,N,3.0,SS
2014,EMedi,200144,201,1389378,879,O,1,2,1,N,4.9,SS
2014,CeTra,200167,701,1304297,878,P,4,1,1,S,6.5,AP
2014,PerIn,200175,701,1304297,878,P,4,1,1,S,9.5,M
2014,IdAng,200910,701,1304297,878,P,4,1,1,S,8.7,NT
2014,CicVi,200251,701,1278722,879,P,4,1,1,S,8.4,NT
2014,DisMe,200255,701,1278722,879,P,4,1,1,S,8.0,NT
2014,CAE,200257,701,1278722,879,P,4,2,1,S,7.5,NT
2014,EngMe,200258,701,1278722,879,P,4,1,1,S,8.5,NT
2014,MePrA,200259,701,1278722,879,P,4,1,1,S,8.0,NT
2014,SeMat,200262,701,1278722,879,P,4,1,1,S,6.1,AP
2014,ReMa,200153,701,1311975,878,O,2,2,1,S,5.0,AP
2014,PerIn,200175,701,1311975,878,P,4,1,1,S,8.2,NT
2014,IdAng,200910,701,1311975,878,P,4,1,1,S,8.0,NT
2014,DirPr,200297,701,1217251,880,P,4,1,1,S,9.0,SB
2014,GCaSu,200298,701,1217251,880,P,4,1,1,S,7.3,NT
2014,GTMan,200304,701,1217251,880,P,4,1,1,S,8.0,NT
2014,EPrPr,200307,701,1217251,880,P,4,1,1,S,9.0,SB
2014,LDPI,200309,701,1217251,880,P,4,1,1,S,7.0,NT
2014,DirPr,200297,701,1272042,880,P,4,1,1,S,7.0,NT
2014,LDPI,200309,701,1272042,880,P,4,1,1,S,7.0,NT
2014,IdAng,200912,701,1272042,880,P,4,1,1,S,8.0,NT
2014,DEstO,200285,1001,1329973,880,O,3,1,1,S,6.6,AP
2014,MacrE,200286,1001,1329973,880,O,3,1,1,S,6.0,AP
2014,MQG,200287,1001,1329973,880,O,3,1,1,S,7.5,NT
2014,TecDE,200288,1001,1329973,880,O,3,1,1,S,8.0,NT
2014,TeMec,200289,201,1329973,880,O,3,1,1,S,5.7,AP
2014,DEstE,200290,1001,1329973,880,O,3,2,1,S,6.3,AP
2014,GQual,200291,1001,1329973,880,O,3,2,1,S,5.7,AP
2014,MQGA,200292,1001,1329973,880,O,3,2,1,S,6.3,AP
2014,PTeIn,200293,1001,1329973,880,O,3,2,1,S,6.7,AP
2014,VBB,200294,301,1329973,880,O,3,2,1,S,9.0,SB
2014,Compt,200296,701,1306093,880,P,4,2,1,S,7.1,NT
2014,DirPr,200297,701,1306093,880,P,4,1,1,S,8.1,NT
2014,GTMan,200304,701,1306093,880,P,4,1,1,S,8.0,NT
2014,LDPI,200309,701,1306093,880,P,4,1,1,S,8.2,NT
2014,MarkI,200311,701,1306093,880,P,4,1,1,S,8.4,NT
2014,EnPo,200203,801,1340933,877,O,3,2,2,S,2.7,SS
2014,CEiER,200155,801,1304881,878,O,3,1,1,S,7.4,NT
2014,IEBT,200156,801,1304881,878,O,3,1,1,S,6.6,AP
2014,IEMAT,200161,801,1304881,878,O,3,2,1,S,8.2,NT
2014,LinEl,200162,801,1304881,878,O,3,2,1,S,7.0,NT
2014,SiElP,200163,801,1304881,878,O,3,2,1,S,7.7,NT
2014,ADSTR,200207,701,1304881,877,P,4,1,1,S,8.7,NT
2014,TIC,200209,701,1304881,877,P,4,2,1,S,9.0,SB
2014,ComIn,200211,701,1304881,877,P,4,1,1,S,6.8,AP
2014,TrDiS,200217,701,1304881,877,P,4,2,1,S,9.0,SB
2014,Fis,200136,201,1389100,878,B,1,1,1,S,7.0,NT
2014,Mates,200138,201,1389100,878,B,1,1,1,S,8.6,NT
2014,Antr,200139,201,1389100,878,O,1,1,1,S,7.5,NT
2014,Calc,200140,201,1389100,878,B,1,2,1,S,7.7,NT
2014,EGraf,200141,201,1389100,878,B,1,2,1,S,6.9,AP
2014,Quim,200143,201,1389100,878,B,1,2,1,S,8.0,NT
2014,Calc,200140,801,2141818,878,B,1,2,1,N,0.0,NP
2014,TCEE,200148,701,2141818,878,O,2,1,1,N,1.6,SS
2014,DIHC-InEdi,200173,701,2141818,878,P,4,1,1,S,5.3,AP
2014,Fis,200136,701,1389128,877,B,1,1,1,N,3.0,SS
2014,Mates,200138,701,1389128,877,B,1,1,1,N,4.5,SS
2014,Antr,200139,701,1389128,877,O,1,1,1,S,6.0,AP
2014,Calc,200140,701,1389128,877,B,1,2,1,N,0.0,NP
2014,EGraf,200141,701,1389128,877,B,1,2,1,N,0.0,NP
2014,Quim,200143,701,1389128,877,B,1,2,1,N,0.0,NP
2014,EMedi,200144,701,1389128,877,O,1,2,1,N,0.0,NP
2014,Emp,200135,301,1395671,1278,B,1,1,1,S,5.4,AP
2014,Fis,200136,301,1395671,1278,B,1,1,2,S,3.0,SS
2014,Inf,200137,301,1395671,1278,B,1,1,1,S,5.1,AP
2014,Mates,200138,301,1395671,1278,B,1,1,3,S,2.3,SS
2014,Antr,200139,301,1395671,1278,O,1,1,1,S,5.5,AP
2014,Calc,200140,301,1395671,1278,B,1,2,3,S,1.8,SS
2014,EGraf,200141,301,1395671,1278,B,1,2,1,S,6.2,AP
2014,FisEl,200142,301,1395671,1278,B,1,2,2,S,2.0,SS
2014,Quim,200143,301,1395671,1278,B,1,2,1,S,5.0,AP
2014,EMedi,200144,301,1395671,1278,O,1,2,2,S,4.3,SS
2014,Fis,200136,701,1389268,877,B,1,1,1,S,8.0,NT
2014,Mates,200138,701,1389268,877,B,1,1,1,S,8.5,NT
2014,Antr,200139,701,1389268,877,O,1,1,1,S,7.5,NT
2014,Calc,200140,701,1389268,877,B,1,2,1,S,7.8,NT
2014,EGraf,200141,701,1389268,877,B,1,2,1,S,9.0,M
2014,Quim,200143,701,1389268,877,B,1,2,1,S,8.2,NT
2014,EMedi,200144,701,1389268,877,O,1,2,1,S,7.2,NT
2014,Antr,200139,201,1389213,879,O,1,1,1,S,7.5,NT
2014,Calc,200140,201,1389213,879,B,1,2,2,S,4.5,SS
2014,FisEl,200142,201,1389213,879,B,1,2,1,S,5.4,AP
2014,EMedi,200144,201,1389213,879,O,1,2,1,S,7.1,NT
2014,OrgEm,200147,701,1389213,879,O,2,1,1,S,6.6,AP
2014,TCEE,200148,201,1389213,879,O,2,1,2,S,3.8,SS
2014,SisEn,200154,801,1389213,879,O,2,2,1,S,7.1,NT
2014,SPrIn,200158,101,1389213,879,O,3,1,1,S,5.0,AP
2014,AEGra,200239,101,1389213,879,O,3,1,1,S,6.8,AP
2014,TeMec,200243,101,1389213,879,O,3,1,1,S,5.5,AP
2014,EPrFa,200245,101,1389213,879,O,3,2,1,S,5.4,AP
2014,Estad,200145,201,1360357,879,B,2,1,1,S,5.3,AP
2014,AMCI,200146,201,1360357,879,O,2,1,2,S,0.0,NP
2014,OrgEm,200147,201,1360357,879,O,2,1,1,S,6.8,AP
2014,TCEE,200148,201,1360357,879,O,2,1,1,S,5.6,AP
2014,TeoMM,200149,201,1360357,879,O,2,1,3,S,3.3,SS
2014,CTMat,200150,101,1360357,879,O,2,2,4,S,0.0,NP
2014,FETF,200151,101,1360357,879,O,2,2,1,S,7.3,NT
2014,OTGP,200152,101,1360357,879,O,2,2,1,S,8.5,NT
2014,ReMa,200153,101,1360357,879,O,2,2,4,S,0.0,NP
2014,SisEn,200154,101,1360357,879,O,2,2,1,S,6.3,AP
2014,SiElP,200163,801,1303501,878,O,3,2,1,S,7.8,NT
2014,Estad,200145,101,1370592,879,B,2,1,1,S,6.0,AP
2014,AMCI,200146,101,1370592,879,O,2,1,1,S,7.5,NT
2014,OrgEm,200147,101,1370592,879,O,2,1,1,S,6.2,AP
2014,TeoMM,200149,101,1370592,879,O,2,1,1,S,5.0,AP
2014,CTMat,200150,501,1370592,879,O,2,2,1,S,6.9,AP
2014,FETF,200151,501,1370592,879,O,2,2,1,N,3.2,SS
2014,OTGP,200152,301,1370592,879,O,2,2,1,S,6.0,AP
2014,Emp,200265,301,1389449,880,B,1,1,1,S,7.2,NT
2014,Fis,200266,301,1389449,880,B,1,1,1,S,7.2,NT
2014,Inf,200267,301,1389449,880,B,1,1,1,S,6.0,AP
2014,Mates,200268,301,1389449,880,B,1,1,1,S,7.5,NT
2014,Antr,200269,301,1389449,880,O,1,1,1,S,6.5,AP
2014,Calc,200270,301,1389449,880,B,1,2,1,S,5.7,AP
2014,EGraf,200271,301,1389449,880,B,1,2,1,S,6.2,AP
2014,FisEl,200272,301,1389449,880,B,1,2,1,S,8.4,NT
2014,Quim,200273,301,1389449,880,B,1,2,1,S,7.4,NT
2014,EMedi,200274,301,1389449,880,O,1,2,1,S,6.6,AP
2014,Fis,200136,401,1306361,877,B,1,1,1,S,8.1,NT
2014,Mates,200138,401,1306361,877,B,1,1,1,S,8.7,NT
2014,Antr,200139,401,1306361,877,O,1,1,1,S,5.5,AP
2014,Calc,200140,401,1306361,877,B,1,2,1,S,7.7,NT
2014,EGraf,200141,401,1306361,877,B,1,2,1,S,8.0,NT
2014,Quim,200143,401,1306361,877,B,1,2,1,S,8.4,NT
2014,EMedi,200144,401,1306361,877,O,1,2,1,S,8.3,NT
2014,Emp,200265,101,1371023,880,B,1,1,1,N,3.0,SS
2014,Fis,200266,101,1371023,880,B,1,1,1,N,3.0,SS
2014,Inf,200267,101,1371023,880,B,1,1,1,N,4.0,SS
2014,Mates,200268,101,1371023,880,B,1,1,1,N,3.4,SS
2014,Antr,200269,101,1371023,880,O,1,1,1,N,4.5,SS
2014,Calc,200270,101,1371023,880,B,1,2,1,N,0.0,NP
2014,EGraf,200271,101,1371023,880,B,1,2,1,N,0.1,SS
2014,FisEl,200272,101,1371023,880,B,1,2,1,N,1.0,SS
2014,Quim,200273,101,1371023,880,B,1,2,1,N,0.0,NP
2014,EMedi,200274,101,1371023,880,O,1,2,1,N,0.0,NP
2014,CEiER,200155,801,1244023,878,O,3,1,1,S,7.5,NT
2014,IEBT,200156,801,1244023,878,O,3,1,2,S,3.8,SS
2014,Etcn-MaqE,200157,801,1244023,878,O,3,1,3,S,0.0,NP
2014,RegAu,200159,801,1244023,878,O,3,1,1,S,7.4,NT
2014,EnPo,200160,801,1244023,878,O,3,2,3,N,1.0,SS
2014,IEMAT,200161,801,1244023,878,O,3,2,3,S,4.0,SS
2014,LinEl,200162,801,1244023,878,O,3,2,3,S,4.0,SS
2014,SiElP,200163,801,1244023,878,O,3,2,3,S,4.0,SS
2014,Emp,200135,301,1394775,879,B,1,1,1,S,6.2,AP
2014,Fis,200136,301,1394775,879,B,1,1,1,S,5.3,AP
2014,Inf,200137,301,1394775,879,B,1,1,1,S,5.9,AP
2014,Mates,200138,301,1394775,879,B,1,1,2,S,4.5,SS
2014,Antr,200139,301,1394775,879,O,1,1,1,S,7.5,NT
2014,Calc,200140,301,1394775,879,B,1,2,1,S,5.9,AP
2014,EGraf,200141,301,1394775,879,B,1,2,1,S,5.9,AP
2014,FisEl,200142,301,1394775,879,B,1,2,1,S,7.8,NT
2014,Quim,200143,301,1394775,879,B,1,2,1,S,5.7,AP
2014,EMedi,200144,301,1394775,879,O,1,2,1,S,6.0,AP
2014,Emp,200135,201,1394615,879,B,1,1,1,S,6.4,AP
2014,Fis,200136,201,1394615,879,B,1,1,1,S,7.1,NT
2014,Inf,200137,201,1394615,879,B,1,1,1,S,6.2,AP
2014,Mates,200138,201,1394615,879,B,1,1,1,S,5.0,AP
2014,Antr,200139,201,1394615,879,O,1,1,1,S,6.5,AP
2014,Calc,200140,201,1394615,879,B,1,2,3,S,4.3,SS
2014,EGraf,200141,201,1394615,879,B,1,2,1,S,6.5,AP
2014,FisEl,200142,201,1394615,879,B,1,2,2,S,4.2,SS
2014,Quim,200143,201,1394615,879,B,1,2,1,S,6.8,AP
2014,EMedi,200144,201,1394615,879,O,1,2,1,S,7.1,NT
2014,RegAu,200199,701,1340933,877,O,3,1,1,S,5.3,AP
2014,TIC,200284,301,1360554,880,O,2,2,1,S,7.1,NT
2014,DEstO,200285,1001,1341154,880,O,3,1,1,S,5.1,AP
2014,MacrE,200286,1001,1341154,880,O,3,1,1,S,5.0,AP
2014,MQG,200287,1001,1341154,880,O,3,1,1,S,6.4,AP
2014,TecDE,200288,1001,1341154,880,O,3,1,1,S,5.1,AP
2014,TeMec,200289,1001,1341154,880,O,3,1,1,S,5.3,AP
2014,DEstE,200290,1001,1341154,880,O,3,2,1,S,5.0,AP
2014,GQual,200291,1001,1341154,880,O,3,2,2,S,3.5,SS
2014,MQGA,200292,1001,1341154,880,O,3,2,2,S,3.8,SS
2014,PTeIn,200293,1001,1341154,880,O,3,2,1,S,5.8,AP
2014,VBB,200294,1001,1341154,880,O,3,2,1,S,7.5,NT
2014,Emp,200135,301,1393267,1278,B,1,1,1,S,7.0,NT
2014,Fis,200136,301,1393267,1278,B,1,1,1,S,6.2,AP
2014,Inf,200137,301,1393267,1278,B,1,1,1,S,6.0,AP
2014,Mates,200138,301,1393267,1278,B,1,1,1,N,2.3,SS
2014,Antr,200139,301,1393267,1278,O,1,1,1,S,9.0,SB
2014,Calc,200140,301,1393267,1278,B,1,2,1,S,6.5,AP
2014,EGraf,200141,301,1393267,1278,B,1,2,1,S,6.2,AP
2014,FisEl,200142,301,1393267,1278,B,1,2,1,S,5.0,AP
2014,Quim,200143,301,1393267,1278,B,1,2,1,N,3.0,SS
2014,EMedi,200144,301,1393267,1278,O,1,2,1,S,6.6,AP
2014,Emp,200265,801,1389376,880,B,1,1,1,S,8.0,NT
2014,Fis,200266,801,1389376,880,B,1,1,3,S,3.0,SS
2014,Inf,200267,801,1389376,880,B,1,1,1,S,6.5,AP
2014,Mates,200268,801,1389376,880,B,1,1,1,S,6.4,AP
2014,Calc,200270,801,1389376,880,B,1,2,3,S,0.0,NP
2014,EGraf,200271,801,1389376,880,B,1,2,1,S,6.5,AP
2014,FisEl,200272,801,1389376,880,B,1,2,2,S,3.0,SS
2014,Quim,200273,801,1389376,880,B,1,2,2,S,4.0,SS
2014,EMedi,200274,801,1389376,880,O,1,2,1,S,8.5,NT
2014,Fis,200266,701,1304945,880,B,1,1,2,N,3.0,SS
2014,Quim,200273,701,1304945,880,B,1,2,2,N,0.0,NP
2014,Estad,200275,701,1304945,880,B,2,1,2,N,0.0,NP
2014,AMCI,200276,801,1304945,880,O,2,1,2,N,0.2,SS
2014,DTacO,200277,801,1304945,880,O,2,1,2,N,0.0,NP
2014,EtiPr,200278,801,1304945,880,O,2,1,1,S,8.0,NT
2014,CTMat,200280,701,1304945,880,O,2,2,2,N,0.0,SS
2014,EEcFi,200282,801,1304945,880,O,2,2,2,N,0.0,NP
2014,OTGP,200283,901,1304945,880,O,2,2,1,S,7.0,NT
2014,TIC,200284,801,1304945,880,O,2,2,2,N,3.0,SS
2014,Fis,200266,301,1365117,880,B,1,1,1,S,5.6,AP
2014,EGraf,200271,701,1365117,880,B,1,2,1,S,7.8,NT
2014,FisEl,200272,701,1365117,880,B,1,2,1,S,5.6,AP
2014,Estad,200275,401,1365117,880,B,2,1,1,S,5.0,AP
2014,AMCI,200276,401,1365117,880,O,2,1,2,S,4.6,SS
2014,DTacO,200277,401,1365117,880,O,2,1,1,S,5.1,AP
2014,EtiPr,200278,401,1365117,880,O,2,1,1,S,9.0,SB
2014,CTMat,200280,301,1365117,880,O,2,2,3,S,0.1,SS
2014,EEcFi,200282,301,1365117,880,O,2,2,1,S,5.0,AP
2014,OTGP,200283,301,1365117,880,O,2,2,1,S,6.0,AP
2014,Emp,200265,101,1389451,880,B,1,1,1,S,6.6,AP
2014,Fis,200266,101,1389451,880,B,1,1,2,N,3.0,SS
2014,Inf,200267,101,1389451,880,B,1,1,1,S,6.5,AP
2014,Mates,200268,101,1389451,880,B,1,1,1,S,5.7,AP
2014,Antr,200269,101,1389451,880,O,1,1,1,S,5.0,AP
2014,Calc,200270,101,1389451,880,B,1,2,2,N,1.1,SS
2014,EGraf,200271,101,1389451,880,B,1,2,2,N,3.0,SS
2014,FisEl,200272,101,1389451,880,B,1,2,2,N,1.0,SS
2014,Quim,200273,101,1389451,880,B,1,2,2,N,3.0,SS
2014,EMedi,200274,101,1389451,880,O,1,2,1,S,6.2,AP
2014,CEiER,200155,801,1303501,878,O,3,1,1,S,7.3,NT
2014,IEBT,200156,801,1303501,878,O,3,1,1,S,7.1,NT
2014,IEMAT,200161,801,1303501,878,O,3,2,1,S,8.3,NT
2014,LinEl,200162,801,1303501,878,O,3,2,1,S,7.5,NT
2014,LinEl,200162,801,1340394,878,O,3,2,1,S,9.3,M
2014,SiElP,200163,801,1340394,878,O,3,2,1,S,8.3,NT
2014,VBB,200164,801,1340394,878,O,3,2,1,S,10.0,M
2014,AEGra,200239,901,1315366,879,O,3,1,2,S,3.4,SS
2014,EngFT,200240,101,1315366,879,O,3,1,1,S,7.0,NT
2014,MecMC,200241,1101,1315366,879,O,3,1,1,S,5.9,AP
2014,DisMM,200244,101,1315366,879,O,3,2,1,S,5.5,AP
2014,EPrFa,200245,101,1315366,879,O,3,2,1,S,7.2,NT
2014,MMTer,200246,101,1315366,879,O,3,2,1,S,6.4,AP
2014,TECIn,200247,101,1315366,879,O,3,2,2,S,4.0,SS
2014,CicVi,200251,701,1315366,879,P,4,1,1,S,6.9,AP
2014,EngMe,200258,701,1315366,879,P,4,1,1,S,7.0,NT
2014,VBB,200164,701,1331333,877,O,3,2,1,S,10.0,SB
2014,EnDiM,200197,701,1331333,877,O,3,1,1,S,9.0,SB
2014,Etcn-MaqE,200198,801,1331333,877,O,3,1,1,S,9.0,M
2014,RegAu,200199,801,1331333,877,O,3,1,1,S,8.1,NT
2014,TecEn,200201,701,1331333,877,O,3,1,1,S,8.0,NT
2014,AutIn,200202,701,1331333,877,O,3,2,1,S,8.5,NT
2014,EnPo,200203,701,1331333,877,O,3,2,1,S,7.4,NT
2014,InfIn,200204,701,1331333,877,O,3,2,1,S,7.9,NT
2014,InsEn,200205,701,1331333,877,O,3,2,1,S,8.7,NT
2014,Estad,200145,101,1331941,877,B,2,1,1,S,7.1,NT
2014,OTGP,200152,301,1331941,877,O,2,2,1,S,6.0,AP
2014,ReMa,200153,701,1331941,877,O,2,2,2,S,4.7,SS
2014,SisEn,200154,101,1331941,877,O,2,2,1,S,7.5,NT
2014,SPrIn,200158,101,1331941,877,O,3,1,1,S,6.5,AP
2014,VBB,200164,101,1331941,877,O,3,2,1,S,6.0,AP
2014,Etcn-MaqE,200198,801,1331941,877,O,3,1,3,S,1.2,SS
2014,RegAu,200199,801,1331941,877,O,3,1,1,S,7.7,NT
2014,AutIn,200202,701,1331941,877,O,3,2,1,S,7.3,NT
2014,OrgEm,200147,101,1369569,879,O,2,1,1,S,6.9,AP
2014,CTMat,200150,401,1369569,879,O,2,2,3,N,0.9,SS
2014,OTGP,200152,301,1369569,879,O,2,2,1,S,5.0,AP
2014,ReMa,200153,401,1369569,879,O,2,2,3,N,1.6,SS
2014,SisEn,200154,401,1369569,879,O,2,2,3,N,1.2,SS
2014,Fis,200136,801,1389695,878,B,1,1,1,S,7.8,NT
2014,Inf,200137,801,1389695,878,B,1,1,1,S,7.7,NT
2014,Antr,200139,701,1389695,878,O,1,1,1,S,8.0,NT
2014,Calc,200140,801,1389695,878,B,1,2,1,S,9.2,M
2014,FisEl,200142,801,1389695,878,B,1,2,1,S,7.2,NT
2014,EMedi,200144,801,1389695,878,O,1,2,1,S,9.2,SB
2014,Fis,200136,801,1337006,1278,B,1,1,2,N,0.0,SS
2014,Mates,200138,801,1337006,1278,B,1,1,2,N,1.0,SS
2014,Calc,200140,801,1337006,1278,B,1,2,2,N,0.0,NP
2014,EGraf,200141,801,1337006,1278,B,1,2,2,N,0.0,NP
2014,Emp,200265,101,1389375,880,B,1,1,2,S,4.0,SS
2014,Fis,200266,101,1389375,880,B,1,1,1,S,5.6,AP
2014,Inf,200267,101,1389375,880,B,1,1,2,S,4.0,SS
2014,Mates,200268,101,1389375,880,B,1,1,1,S,5.7,AP
2014,Antr,200269,101,1389375,880,O,1,1,1,S,5.5,AP
2014,Calc,200270,101,1389375,880,B,1,2,1,S,5.1,AP
2014,EGraf,200271,101,1389375,880,B,1,2,1,S,6.3,AP
2014,FisEl,200272,101,1389375,880,B,1,2,2,S,3.5,SS
2014,Quim,200273,101,1389375,880,B,1,2,2,S,3.0,SS
2014,EMedi,200274,101,1389375,880,O,1,2,1,S,5.0,AP
2014,Estad,200275,301,1360554,880,B,2,1,1,S,6.1,AP
2014,AMCI,200276,301,1360554,880,O,2,1,1,S,8.0,NT
2014,DTacO,200277,301,1360554,880,O,2,1,1,S,5.1,AP
2014,EtiPr,200278,301,1360554,880,O,2,1,1,S,9.0,SB
2014,TElEn,200279,301,1360554,880,O,2,1,1,S,6.1,AP
2014,CTMat,200280,301,1360554,880,O,2,2,1,S,5.0,AP
2014,FETF,200281,301,1360554,880,O,2,2,1,S,5.4,AP
2014,EEcFi,200282,301,1360554,880,O,2,2,1,S,5.0,AP
2014,OTGP,200283,301,1360554,880,O,2,2,1,S,7.0,NT
2014,PTeIn,200293,1001,1329663,880,O,3,2,1,S,8.5,NT
2014,VBB,200294,301,1329663,880,O,3,2,1,S,9.0,SB
2014,Fis,200136,701,1389423,879,B,1,1,3,S,3.0,SS
2014,Mates,200138,701,1389423,879,B,1,1,1,S,6.7,AP
2014,Antr,200139,701,1389423,879,O,1,1,1,S,6.5,AP
2014,Calc,200140,701,1389423,879,B,1,2,3,S,0.0,NP
2014,EGraf,200141,701,1389423,879,B,1,2,1,S,5.9,AP
2014,Quim,200143,701,1389423,879,B,1,2,3,S,4.7,SS
2014,EMedi,200144,701,1389423,879,O,1,2,1,S,7.4,NT
2014,DEstO,200285,1001,1339133,880,O,3,1,1,S,6.5,AP
2014,MacrE,200286,1001,1339133,880,O,3,1,1,S,8.3,NT
2014,MQG,200287,1001,1339133,880,O,3,1,1,S,7.7,NT
2014,TecDE,200288,1001,1339133,880,O,3,1,1,S,7.0,NT
2014,TeMec,200289,1001,1339133,880,O,3,1,1,S,6.7,AP
2014,DEstE,200290,1001,1339133,880,O,3,2,1,S,5.6,AP
2014,GQual,200291,1001,1339133,880,O,3,2,1,S,6.5,AP
2014,MQGA,200292,1001,1339133,880,O,3,2,1,S,6.6,AP
2014,PTeIn,200293,1001,1339133,880,O,3,2,1,S,7.0,NT
2014,VBB,200294,1001,1339133,880,O,3,2,1,S,10.0,SB
2014,LDPI,200309,701,1303342,880,P,4,1,1,S,7.9,NT
2014,Fis,200136,201,1176665,877,B,1,1,1,N,0.0,NP
2014,Quim,200143,401,1176665,877,B,1,2,1,N,0.0,NP
2014,TCEE,200148,201,1176665,877,O,2,1,1,N,0.0,NP
2014,SisEn,200154,101,1176665,877,O,2,2,1,N,0.0,NP
2014,Emp,200135,701,1388813,877,B,1,1,1,S,8.0,NT
2014,Antr,200139,201,1388813,877,O,1,1,1,S,7.5,NT
2014,EGraf,200141,401,1388813,877,B,1,2,1,S,6.5,AP
2014,AMCI,200146,101,1388813,877,O,2,1,1,S,9.0,M
2014,OrgEm,200147,101,1388813,877,O,2,1,1,S,7.5,NT
2014,TCEE,200148,101,1388813,877,O,2,1,1,S,6.6,AP
2014,TeoMM,200149,101,1388813,877,O,2,1,1,S,6.6,AP
2014,CTMat,200150,101,1388813,877,O,2,2,1,S,6.4,AP
2014,OTGP,200152,101,1388813,877,O,2,2,1,S,7.4,NT
2014,ReMa,200153,101,1388813,877,O,2,2,1,S,6.3,AP
2014,SisEn,200154,101,1388813,877,O,2,2,1,S,6.8,AP
2014,AEGra,200239,101,1332543,879,O,3,1,1,S,6.7,AP
2014,TeMec,200243,201,1332543,879,O,3,1,1,S,5.4,AP
2014,DisMM,200244,901,1332543,879,O,3,2,1,S,7.0,NT
2014,EPrFa,200245,101,1332543,879,O,3,2,1,S,6.5,AP
2014,Emp,200135,201,1389294,879,B,1,1,1,S,5.8,AP
2014,Fis,200136,201,1389294,879,B,1,1,2,S,3.0,SS
2014,Inf,200137,201,1389294,879,B,1,1,1,S,5.9,AP
2014,Mates,200138,201,1389294,879,B,1,1,2,S,2.7,SS
2014,Antr,200139,201,1389294,879,O,1,1,1,S,8.5,NT
2014,Calc,200140,201,1389294,879,B,1,2,2,S,4.5,SS
2014,EGraf,200141,201,1389294,879,B,1,2,1,S,6.5,AP
2014,FisEl,200142,201,1389294,879,B,1,2,2,S,1.0,SS
2014,Quim,200143,201,1389294,879,B,1,2,1,S,6.7,AP
2014,VBB,200164,701,1336875,877,O,3,2,1,S,8.0,NT
2014,EnDiM,200197,701,1336875,877,O,3,1,1,S,8.1,NT
2014,Etcn-MaqE,200198,701,1336875,877,O,3,1,1,S,6.3,AP
2014,RegAu,200199,701,1336875,877,O,3,1,1,S,5.9,AP
2014,TecEn,200201,701,1336875,877,O,3,1,1,S,6.0,AP
2014,AutIn,200202,701,1336875,877,O,3,2,1,S,7.4,NT
2014,EnPo,200203,701,1336875,877,O,3,2,1,S,5.0,AP
2014,InfIn,200204,701,1336875,877,O,3,2,1,S,7.7,NT
2014,InsEn,200205,701,1336875,877,O,3,2,1,S,6.8,AP
2014,CEiER,200155,801,1340394,878,O,3,1,1,S,8.5,NT
2014,IEBT,200156,801,1340394,878,O,3,1,1,S,7.7,NT
2014,Etcn-MaqE,200157,801,1340394,878,O,3,1,1,S,7.9,NT
2014,SPrIn,200158,801,1340394,878,O,3,1,1,S,9.0,SB
2014,RegAu,200159,801,1340394,878,O,3,1,1,S,10.0,M
2014,EnPo,200160,801,1340394,878,O,3,2,1,S,7.8,NT
2014,IEMAT,200161,801,1340394,878,O,3,2,1,S,9.2,SB
2014,MMTer,200246,901,1360993,879,O,3,2,1,S,8.4,NT
2014,Emp,200135,201,1393269,1278,B,1,1,1,N,4.0,SS
2014,Fis,200136,201,1393269,1278,B,1,1,1,N,3.0,SS
2014,Inf,200137,201,1393269,1278,B,1,1,1,N,4.0,SS
2014,Mates,200138,201,1393269,1278,B,1,1,1,N,4.3,SS
2014,Antr,200139,201,1393269,1278,O,1,1,1,S,6.5,AP
2014,Calc,200140,201,1393269,1278,B,1,2,1,N,1.2,SS
2014,EGraf,200141,201,1393269,1278,B,1,2,1,S,5.9,AP
2014,FisEl,200142,201,1393269,1278,B,1,2,1,N,1.0,SS
2014,Quim,200143,201,1393269,1278,B,1,2,1,N,3.0,SS
2014,EMedi,200144,201,1393269,1278,O,1,2,1,N,3.7,SS
2014,Antr,200269,701,1389374,880,O,1,1,1,S,8.0,NT
2014,EGraf,200271,301,1389374,880,B,1,2,1,S,7.1,NT
2014,Quim,200273,301,1389374,880,B,1,2,1,S,6.8,AP
2014,EMedi,200274,301,1389374,880,O,1,2,1,S,9.7,M
2014,Estad,200275,301,1389374,880,B,2,1,1,S,8.0,NT
2014,AMCI,200276,301,1389374,880,O,2,1,1,S,8.0,NT
2014,DTacO,200277,301,1389374,880,O,2,1,1,S,5.1,AP
2014,EtiPr,200278,301,1389374,880,O,2,1,1,S,8.0,NT
2014,TElEn,200279,301,1389374,880,O,2,1,1,S,6.3,AP
2014,CTMat,200280,701,1389374,880,O,2,2,1,S,8.0,NT
2014,OTGP,200283,701,1389374,880,O,2,2,1,S,7.5,NT
2014,Fis,200136,401,1393278,1278,B,1,1,2,S,4.0,SS
2014,Mates,200138,401,1393278,1278,B,1,1,1,S,6.7,AP
